user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 14:08:11,False,1418,@RaviKum39288238 Hi! Our respective team got in touch with you and updated you on the issue. Thanks! Karan,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 14:02:06,False,1418,@prabhu1322 We always request our customers to never share their personal details publicly as our page is visible t… https://t.co/mNiMN7gpn5,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 14:01:50,False,1418,@prabhu1322 Hi! We are here to help you out. Kindly elaborate your concern via Private Message so that we can assis… https://t.co/t7ULWecVvp,0,False
nmachijidenma,sf bay area,dlvr.it,,2020-12-18 13:21:04,False,1918,"Snapdeal, NPCI partner to enable QR code payments upon order delivery https://t.co/Eq95xoI00o https://t.co/TchiLTuICw",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 13:20:40,False,1418,@PriyaCh01223278 Hi! We’re in touch with the concerned person and we’ll get this resolved on priority. Thanks! Karan,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 12:53:21,False,1418,@shuhhamattri Hi! We’re in touch with the concerned person and we’ll get this resolved on priority. Thanks! Avi  https://t.co/1qRWCpRlvq,0,False
HosieryModel,,Twitter Web App,,2020-12-18 12:51:30,False,0,Model Hosiery is the best spot for cozy and warm winter items. Give yourselves the protection of warm caps. Get a s… https://t.co/7XfUOz8QNG,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 12:51:29,False,1418,"@RajatCH11758501 Hi! We are in touch with the concerned person. Please let us know via ""Private Message"" if there i… https://t.co/PXMxt6ZUXk",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 12:31:04,False,1418,"@Himansh12248538 Hi! Apologies for this experience, please reach out to us via Private Message to share your detail… https://t.co/KqVgsH9qVb",0,False
Himansh12248538,,Twitter for Android,,2020-12-18 12:30:08,False,48,#snapdeal bust company I ever seen I purchase a jacket from it put the another item is coming and the product I pur… https://t.co/M2oFqOeekR,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 12:01:13,False,1418,"@AryanPatelON Hi! Thanks for your valuable feedback. We'll share this with our team. Thanks, Karan",0,False
AryanPatelON,"उन्नाव, काशी, लखनऊ",Twitter for Android,,2020-12-18 11:58:16,True,340,"Hey @snapdeal, some of your books are cheaper than other websites and you should list more books on your website, i… https://t.co/tSAdDtscmP",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 11:42:18,False,1418,@Ayushyee1 Hi! Very sorry for the inconvenience. Our team got in touch with you and updated you on the issue. Thanks! Karan,0,False
Ayushyee1,,Twitter for Android,,2020-12-18 11:38:29,False,0,@Snapdeal_Help @snapdeal company is making fool of people ordered few product didn't like quality and now they are… https://t.co/oOpSVioODO,0,False
anyodrem,Romania,Twitter for Android,,2020-12-18 11:38:00,False,31,@hellcatdesunya @LucyUltimaido Top Maid Dress factory........................#Ozon#Fnac#OTTO#Snapdeal#Myntra#GittiG… https://t.co/ekNhxMHvA4,0,False
snapdeal,India,Twitter Media Studio,,2020-12-18 11:33:16,False,53,"Shop from a wide range of Track-pants from FITMONKEY.
👉 https://t.co/JEbF5mkjAE
#ShopFromYourHome https://t.co/zh3Zfcnf3U",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 11:23:17,False,1418,@eu3or Hi! Sincere apologies for the unpleasant experience. Please PRIVATE MESSAGE us the order ID by clicking on t… https://t.co/X3bU6wfQdT,0,False
eu3or,,Twitter for iPhone,,2020-12-18 11:20:02,False,5,"I received defective, damaged and used product from @snapdeal @Snapdeal_Help and now it turns out that I’ll have to… https://t.co/flB4j6lKAD",0,False
neel5,"Bhubaneswar, Kotpad, Odisha",meditation Affinity,,2020-12-18 11:15:59,True,989,New post: Snapdeal partners with NPCI to enable doorstep QR Code payments for https://t.co/64VSitf10P #businessnews #businessnewsthisweek,0,False
FashionsPicot,,Twitter Web App,,2020-12-18 11:03:37,False,3,"Glamour your winter with the appealing cardigans to spade away the coldness of winter. 
#Flipkart Shop Now :… https://t.co/440Ycg6eIK",0,False
NewsExperts,"Kochi, India",Twitter Web App,,2020-12-18 10:13:21,False,162,Snapdeal's Network Expansion in 2020 Powered Exclusively by Regional Logistics Players https://t.co/3jDD8oWoby,0,False
gvkreddi,Hyderabad,Twitter Web App,,2020-12-18 10:11:31,False,60,"@monishsomani72 Till a few years back had to remember only 3 Anniversaries - Parents, sibling and my own, which was… https://t.co/NmaC3D2Zd4",0,False
NachiketaSoni,"Ahmadabad City, India",dlvr.it,,2020-12-18 09:45:06,True,1409,Snapdeal partners NPCI to enable doorstep QR Code payments for orders https://t.co/H2lWBYqLsA https://t.co/fMRUXCFqrX,0,False
sridharontweet,Mumbai,Twitter Web App,,2020-12-18 09:29:29,False,796,@YourStoryCo @snapdeal @1kunalbahl @NPCI_NPCI Good move..,0,False
Dailymintmedia,India,Twitter for Android,,2020-12-18 09:24:09,False,63,"Snapdeal collaborated with NPCI to allow customers to make QR-based  payments

@snapdeal #ecommercebusiness… https://t.co/UZjXG4n5OZ",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 09:07:32,False,1418,"@SyedUsmn Hi! Currently, we are not accepting International cards. Regret for the inconvenience caused. Thanks! Sam",0,False
Vijay72551672,New Delhi,Twitter Web App,,2020-12-18 09:04:38,False,17,"Natural Hair Growth
https://t.co/YwUpvu8COa https://t.co/aEwhr9AcIz",0,False
SyedUsmn,"Riyadh, Kingdom of Saudi Arabi",Twitter for Android,,2020-12-18 08:56:29,True,187,@Snapdeal_Help I asked a very simple question international cards can be used or not u r twisting this. Cards issue… https://t.co/zR4pzUk1TE,0,False
VevekPandian,India,IFTTT,,2020-12-18 08:43:19,False,320,Ecommerce major #Snapdeal said it has partnered with National Payments Corporation of India (NPCI) to allow shopper… https://t.co/qivy6edH3B,0,False
SyedUsmn,"Riyadh, Kingdom of Saudi Arabi",Twitter for Android,,2020-12-18 08:42:32,True,187,@snapdeal can we use international cards for payments?,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 08:04:52,False,1418,@Sudarsh99041625 Hi! Please do not respond to any Phone Call/Email/SMS/Letter claiming to offer rewards/lucky draw… https://t.co/e4D6itHSfG,0,False
MediaInfoline,"Noida, India",Twitter Web App,,2020-12-18 08:02:39,False,1474,"For doorstep digital payment on delivery, Snapdeal partners with NPCI

More : https://t.co/DIkWd9TTrx

@snapdeal",0,False
briflynews,India,Twitter Web App,,2020-12-18 08:00:01,False,3,"Partnering with National Payment Corporation of India, e-commerce platform Snapdeal has allowed its users to pay vi… https://t.co/m3PLYA9WdW",0,False
StartupNewsFyi,,Twitter Web App,,2020-12-18 07:54:51,False,409,"@snapdeal  partners with NPCI to enable doorstep QR Code payments for orders

Read more: https://t.co/cXc994T5JX… https://t.co/Gn16j7Icp3",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-18 07:28:33,False,27,@YourStoryCo @1kunalbahl @snapdeal @NPCI_NPCI Hello kunalbahl sir I want my prize money registration charge I alrea… https://t.co/nVog8ajnWB,0,False
tejbahadur6,,Twitter for Android,,2020-12-18 07:23:48,False,18,"@Snapdeal_Help Then how can you leak my details with spme one else.

Is this statment reveal you from sins you commited",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 07:22:39,False,1418,@tejbahadur6 Hi! Please do not respond to any Phone Call/Email/SMS/Letter claiming to offer rewards/lucky draw priz… https://t.co/3Gi8JMQSXC,0,False
StartupNewsFyi,,Twitter Web App,,2020-12-18 07:22:04,False,409,"Snapdeal partners with NPCI to enable doorstep QR Code payments for orders

Read more: https://t.co/cXc994T5JX",0,False
tejbahadur6,,Twitter for Android,,2020-12-18 07:21:03,False,18,@snapdeal i am seriously gone file FIR against snapdeal since you leaked my personal details to some one outsider a… https://t.co/Hx2xPmbwHz,0,False
FNW_IN,,FashionMag,,2020-12-18 06:30:04,False,0,Snapdeal offers QR code payments to onboard new customers https://t.co/KmXwoz7NYP https://t.co/IRxg4zF9Nl,0,False
TenNewsDotIn,"New Delhi, India",Twitter for iPhone,,2020-12-18 06:12:44,True,440,Industry Underlines Serious Impact Of Farmers’ Agitation On The Economy: FICCI-CMSME @ficci_india  @BIMTECHNoida… https://t.co/U4QlY5eGxX,0,False
YourStoryCo,India,Twitter Web App,,2020-12-18 05:43:07,True,952,Ecommerce major #Snapdeal said it has partnered with National Payments Corporation of India (NPCI) to allow shopper… https://t.co/xcot8meMDQ,4,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 05:19:56,False,1418,@Zahurbhai Hi! Thanks for highlighting this. Please do not respond to any Phone Call/Email/SMS/Letter claiming to o… https://t.co/RMHOf4Xu5p,1,False
DealStreetAsia,Asia,Buffer,,2020-12-18 05:10:01,False,308,.@snapdeal ties up with NPCI to enable doorstep digital payments for online orders https://t.co/i8DQT6tOPX,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 04:41:53,False,1418,@RabbiProud We are getting this checked and will ensure this is sorted out on priority. Thanks! Sam,0,False
Proud_Rabbi,,Twitter for Android,,2020-12-18 04:37:23,False,0,"@1kunalbahl @snapdeal @Snapdeal_Help  Yes, of course sir, whilst your stupid company harrasses me via email with se… https://t.co/xQ3zdYppRo",0,False
ETRetail,"New Delhi, India",econ b2b post,,2020-12-18 04:00:06,True,170,ETRetail | Snapdeal partners NPCI to enable doorstep QR Code payments for orders #SnapDeal #Delivery #Phonepe #Bhim… https://t.co/cTJi8JGhY1,3,False
Indian_Retailer,"New Delhi, India",Twitter Web App,,2020-12-18 03:55:41,False,747,".@snapdeal , India’s leading value-focused #ecommerce platform, has grown its #network by #expanding to additional… https://t.co/eo4tf2cjTf",2,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-18 03:15:46,False,27,"@1kunalbahl snapdeal  fooled 13 people from my village.  You guys have been robbed of maximum ₹ 101000. 
🙊🕵👇👇👇
₹ 10… https://t.co/EqU77m6oir",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 03:01:48,False,1418,"@RohitMisra93 Hi! Apologies for this experience, please reach out to us via “Private Message” to share your order I… https://t.co/8K6uYrORpg",0,False
RohitMisra93,"Mumbai, India",Twitter for Android,,2020-12-18 02:58:34,True,112,@Snapdeal_Help @snapdeal what exactly are you trying to achieve here by scamming people of their money like this an… https://t.co/g01BOPVBBD,0,False
RohitMisra93,"Mumbai, India",Twitter for Android,,2020-12-18 02:58:33,True,112,"Also, if anyone is wondering if I've tried their customer support, the answer is ""Yes"", on the app's chat section,… https://t.co/Fr8prAt0tq",0,False
RohitMisra93,"Mumbai, India",Twitter for Android,,2020-12-18 02:58:32,True,112,"If anyone's wondering why @snapdeal is not as popular or preferred as @Flipkart or @amazonIN, here's why.
The order… https://t.co/SuQWSew7bL",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-18 01:46:00,False,1418,@QwikAd_dot_com Hi! Please do not respond to any Phone Call/Email/SMS/Letter claiming to offer rewards/lucky draw p… https://t.co/kfMczMSlzC,0,False
Kabiranstyle,,Buffer,,2020-12-18 00:30:09,False,3,"Get Discount Up To 65% OFF
On Special Sale
On Entire Women Collection
Flipkart: https://t.co/VNyd5YPfWo
Amazon:… https://t.co/xFNxaswHba",0,False
Psychoindian_,"Kanpur, India",Twitter for Android,,2020-12-17 19:20:35,True,164,"Sb log Amazon aur flipkart se shopping kr rhe hain.. 

Snapdeal, shopclues and other shopping apps be like - https://t.co/pAY3WEn8qn",0,False
BearHunterIND,India,Twitter Web App,,2020-12-17 18:05:54,True,297,Snapdeal partners with NPCI to enable doorstep payments for online orders https://t.co/MFeMjnyczD,0,False
naashonomics,San Jose,Twitter Web App,,2020-12-17 18:03:43,False,4987,#snapdeal will $AMZN $WMT deliver cash to home ? https://t.co/HyUNgDu7LW,0,False
sukeshcraft,new delhi India ,Twitter for Android,,2020-12-17 17:07:55,True,106,"🆂🆄🅺🅴🆂🅷🅲🆁🅰️🅵🆃 Real Leather Suitcase (Black)

Sukeshcraft Offer : Real Leather Suitcase 7,999/- 🛒

Product available… https://t.co/36DYWJ3aLg",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 16:30:27,False,1418,@AbhisheksinghT Hi! Please PRIVATE MESSAGE us your contact details by clicking on the given link. Our team will get… https://t.co/5sd0fTGpQm,0,False
AbhisheksinghT,"Pune, India",Twitter Web App,,2020-12-17 16:25:52,True,413,"@snapdeal - Can you please tell me how i can change my display name in https://t.co/hOHDZoyRvq , somehow it is alwa… https://t.co/lc8uiRybct",0,False
anyodrem,Romania,Twitter for Android,,2020-12-17 15:53:06,False,31,TOP Christmas Stocking Factory.................#Ozon#Fnac#OTTO#Snapdeal#Myntra#GittiGidiyor%eMAG#Discogs#Poshmark#M… https://t.co/6uofHdTfLX,0,False
bsindia,India,TweetDeck,,2020-12-17 15:30:00,True,379,.@snapdeal said it has partnered with National Payments Corporation of India to allow shoppers to make QR-based dig… https://t.co/KwcnBWsCKe,0,False
zunpulse,India,Twitter Web App,,2020-12-17 15:23:10,False,1,"Dumb or Smart- Which one is your AC remote?
Choose #zunpulse smart AC remote and set routines for your AC unit.

Gr… https://t.co/Acf21vrO4I",0,False
4psNews,,Twitter Web App,,2020-12-17 15:21:48,False,234,Snapdeal has partnered with National Payments Corporation of India (NPCI) to allow buyers to make QR-based digital… https://t.co/DhSakMO3uw,0,False
vrindustries1,,Twitter Web App,,2020-12-17 13:49:44,False,1,"Here are  a few instances why 8AM Trail Mix is the perfect snack to carry around! 
Try 8AM Trail Mix today:… https://t.co/DPqbaqcgHj",0,False
arunchoudhary50,"Roorkee, India",Twitter for Android,,2020-12-17 13:45:42,True,137,"@fkrtind @ekartlogistics poor service, I wud nt recommend @fkrtind 4 online shopping, delivry boy wants me to travl… https://t.co/GnjGdxWryI",0,False
News18Tech,,TweetDeck,,2020-12-17 13:45:00,True,87,.@snapdeal has announced a partnership with #NPCI to allow buyers to make QR-based digital payments with UPI-lined… https://t.co/9pWLrQZKBp,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 13:28:51,False,1418,"@sunilreddy8055 Hi! Apologies for this experience, please reach out to us via PRIVATE MESSAGE to share your details… https://t.co/MPnnec9jtn",0,False
sunilreddy8055,,Twitter for Android,,2020-12-17 13:28:04,False,1,@snapdeal had a worst experience from snapdeal. Not getting refund for a item since 9 months. Not able to call customer service also.,0,False
Glamaze2,,Twitter Web App,,2020-12-17 13:18:11,False,12,Glamaze brings the fab cardigans for you at pocket-friendly prices. Now enjoy the coldness of winter with the cozy… https://t.co/utxeFW8wf9,0,False
RAntoshak,"Nashville, TN  USA",Twibble.io,,2020-12-17 12:56:30,False,18800,"Fibre2Fashion - Snapdeal expands network to 27,000 pin codes across India https://t.co/mEDGma7CQl",0,False
PlantsNursery1,,Twitter Web App,,2020-12-17 12:48:53,False,34,"Buy Flat 83% off MadnMod Crystal Zirconia Leaf Rings for Women with FREE SHIPPING on
https://t.co/1JIPZODlIS

Buy o… https://t.co/Yr1hI9IFjO",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-17 12:41:09,False,27,@Snapdeal_Help Hello kunal sir A true indian never backs off because the people don't agree with him. his aim would… https://t.co/t1dTYt7qtE,0,False
Proud_Rabbi,,Twitter for Android,,2020-12-17 12:04:42,False,0,"@Snapdeal_Help How difficult is it to simply remove my email address from your system? I'm not Arjun, my email addr… https://t.co/ix4DKQvQGp",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 11:57:02,False,1418,"@RabbiProud So sorry for the trouble. Our team got in touch with you via email. As discussed, kindly wait till the… https://t.co/PY39yvyU7d",0,False
Proud_Rabbi,,Twitter for Android,,2020-12-17 11:50:07,False,0,@Snapdeal_Help @snapdeal @Boycott @amazon @1kunalbahl @theRohitBansal This harrasment must stop! @boycott… https://t.co/adFrrgqv9J,0,False
snapdeal,India,Twitter Media Studio,,2020-12-17 11:42:07,False,53,"Hey Girls! Bags that cater to your needs. 🤗 
👉 https://t.co/myjhSnvuE4
#ShopFromYourHome https://t.co/al0siXFi2H",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 11:14:44,False,1418,@rachitagrawal19 We always request everyone to never share their details publicly as our page is visible to everyon… https://t.co/JrGLqIe1br,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 11:14:12,False,1418,@rachitagrawal19 I've shared this with my team. We'll connect with you soon regarding this. Thanks! Sam,0,False
rachitagrawal19,"Gwalior, Madhya Pradesh, India",Twitter Web App,,2020-12-17 11:13:29,True,176,@Snapdeal_Help Ticket ID: 10383927 This is to be solve today. I want my full amount to be refunded. Call me urgentl… https://t.co/Thj7zsBgmm,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 11:09:43,False,1418,@rachitagrawal19 Hi! Apologies for the inconvenience caused. Please share your ticket ID &amp; my team will connect wit… https://t.co/La4N0Ia2Y3,0,False
rachitagrawal19,"Gwalior, Madhya Pradesh, India",Twitter Web App,,2020-12-17 11:05:27,True,176,@snapdeal I am seller and i shipped 2 orders worth Rs 3845 and only Rs 37.33 is net payable to me for both orders.… https://t.co/UFP3QZmqQy,0,False
suryanandannet,Bhubaneswar,Twitter Web App,,2020-12-17 10:49:06,False,2545,"@RamyakantP @snapdeal @WBPolice @odisha_police @cpbbsrctc In name of reputed brands , this type of scams are happen… https://t.co/V0QJliEPHc",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 10:33:44,False,1418,@anshulsolanki11 Hi! Thanks for highlighting this. Please do not respond to any Phone Call/Email/SMS/Letter claimin… https://t.co/FzEaEMiQ3D,0,False
anshulsolanki11,INDIA,Twitter for Android,,2020-12-17 10:32:14,False,265,New #scam in the market. Friend of mine receive courier yesterday from #Snapdeal as winner of Lucky Draw. Also rece… https://t.co/gbBTnBnv7T,0,False
ChannelDrive,,Twitter for Android,,2020-12-17 10:32:07,True,16,"#Snapdeal's network expansion in 2020 powered by regional logistics players
@snapdeal
@Snapdeal_Help 
@SnapdealTech

https://t.co/0gRlyLoU8Y",0,False
medianews4u,chennai,Twitter Web App,,2020-12-17 10:03:11,True,2893,Snapdeal partners with NPCI to enable doorstep QR Code payments for online orders @snapdeal @rajnishwahi… https://t.co/FBgpKnEY8U,1,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 09:41:30,False,1418,@RamyakantP @cpbbsrctc @suryanandannet Hi! Thanks for highlighting this. Please do not respond to any Phone Call/Em… https://t.co/24rjmeIbYW,0,False
RamyakantP,Bhubaneswar and Konark,Twitter for Android,,2020-12-17 09:39:23,False,99,"Fraud in the name of @snapdeal luck draw winning from nalini ranjan avenue basantalla saha road, new alipore, kolka… https://t.co/qECgQnPd1z",0,False
dilip_daware,"Maharashtra, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000000AAA9362C50>, id='7929cea6bd5b32bd', url='https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', place_type='city', name='Mumbai', full_name='Mumbai, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000AAA9362C50>, type='Polygon', coordinates=[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]), attributes={})",2020-12-17 09:33:25,True,60,"@Snapdeal_Help 
Urged appropriate action taken humble request refund payment https://t.co/Ptz8CK7mV9",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-17 09:22:32,False,1418,@dilip_daware Hi! We've already updated you on this. Do let us know via private message if you need any further hel… https://t.co/AEt1j5BuUs,0,False
